Authors,Year,Link,Affiliations,Authors with affiliations
"Davidovich M.A., Koiller B., Osrio R., Robbins M.O.",1988,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35949015076&doi=10.1103%2fPhysRevB.38.10524&partnerID=40&md5=39aa81b82b4d3bc63cfeda3b0ac053ba","Departamento de Física, Pontifícia Universidade Catolica Do Rio de Janeiro, Caixa Postal 38071, 22453 Rio de Janeiro, Brazil; Departamento de Física, Universidade de Brasília, 70910 Brasília, DF, Brazil; Department of Physics and Astronomy, Johns Hopkins University, Baltimore, MD 21218, United States","Davidovich, M.A., Departamento de Física, Pontifícia Universidade Catolica Do Rio de Janeiro, Caixa Postal 38071, 22453 Rio de Janeiro, Brazil; Koiller, B., Departamento de Física, Pontifícia Universidade Catolica Do Rio de Janeiro, Caixa Postal 38071, 22453 Rio de Janeiro, Brazil; Osrio, R., Departamento de Física, Universidade de Brasília, 70910 Brasília, DF, Brazil; Robbins, M.O., Department of Physics and Astronomy, Johns Hopkins University, Baltimore, MD 21218, United States"
"Nazareno H.N., Moreno I.F., Ribeiro‐Teixeira R.M., Iglesias J.R.",1988,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023961580&doi=10.1002%2fpssb.2221450218&partnerID=40&md5=1a1d78b0f6f937b2fbb52579fda5483a","Departamento de Física, Universidade de Brasília, Brazil; Instituto de Fisica, Universidade Federal do Rio Grande do Sul, Porto Alegre, Brazil; Department of Physics, University of California, Santa Barbara, California, 93106, United States","Nazareno, H.N., Departamento de Física, Universidade de Brasília, Brazil, Department of Physics, University of California, Santa Barbara, California, 93106, United States; Moreno, I.F., Departamento de Física, Universidade de Brasília, Brazil; Ribeiro‐Teixeira, R.M., Instituto de Fisica, Universidade Federal do Rio Grande do Sul, Porto Alegre, Brazil; Iglesias, J.R., Instituto de Fisica, Universidade Federal do Rio Grande do Sul, Porto Alegre, Brazil"
"Ferraz E.M., Gray R.H., Fleming P.L., Maia T.M.",1988,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023756083&doi=10.1093%2foxfordjournals.aje.a115053&partnerID=40&md5=3efb815a5ba9c55de2c31aeba1bb4a5a","University of Brasilia, Department of Obstetrics and Gynecology, Brasilia, Brazil; Johns Hopkins University School of Hygiene and Public Health, Baltimore, MD, United States; University Federal do Rio Grande do Norte, Natal, Brazil","Ferraz, E.M., University of Brasilia, Department of Obstetrics and Gynecology, Brasilia, Brazil; Gray, R.H., Johns Hopkins University School of Hygiene and Public Health, Baltimore, MD, United States; Fleming, P.L., Johns Hopkins University School of Hygiene and Public Health, Baltimore, MD, United States; Maia, T.M., University Federal do Rio Grande do Norte, Natal, Brazil"
"ATTIAS M., ROITMAN I., CAMARGO E.P., DOLLET M., DE SOUZA W.",1988,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986435865&doi=10.1111%2fj.1550-7408.1988.tb04108.x&partnerID=40&md5=57372309d433071ed131d22a28f35851","Instituto de Biofisica Carlos Chagas Filho, Universidade Federal do Rio de Janeiro, Ilha, 21941, Brazil; Departamento de Biologia Celular, Instituto de Ciěncias Biológicas, Universidade de Brasília, Brazil; Departamento de Parasitologia, Instituto de Ciěncias Biomédicas, Universidade de São Paulo, Brazil; IRHO, Virology Department, GERDAT, Montpellier, France","ATTIAS, M., Instituto de Biofisica Carlos Chagas Filho, Universidade Federal do Rio de Janeiro, Ilha, 21941, Brazil; ROITMAN, I., Departamento de Biologia Celular, Instituto de Ciěncias Biológicas, Universidade de Brasília, Brazil; CAMARGO, E.P., Departamento de Parasitologia, Instituto de Ciěncias Biomédicas, Universidade de São Paulo, Brazil; DOLLET, M., IRHO, Virology Department, GERDAT, Montpellier, France; DE SOUZA, W., Instituto de Biofisica Carlos Chagas Filho, Universidade Federal do Rio de Janeiro, Ilha, 21941, Brazil"
"Jackson M.J., Giugliano R., Giugliano L.G., Oliveira E.F., Shrimpton R., Swainbank I.G.",1988,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976189102&doi=10.1079%2fBJN19880026&partnerID=40&md5=5c3ed48afd434e2240e0883d00e1cef7","Department of Medicine, University of Liverpool, P.O. Box 147, Liverpool L69 3BX, United Kingdom; Department of Nutrition, University of Brasilia, Caixa Posta, 15-3035, CEP 70919 Brasilia DF, Brazil; Instituto Nacional de Pesquisas da Amazonia, Estrada do Alexio, 1756, CEP 6900 Manaus, Amazonas, Brazil; British Geological Survey, 64 Gray's Inn Road, London WC1X 8NG, United Kingdom","Jackson, M.J., Department of Medicine, University of Liverpool, P.O. Box 147, Liverpool L69 3BX, United Kingdom; Giugliano, R., Department of Nutrition, University of Brasilia, Caixa Posta, 15-3035, CEP 70919 Brasilia DF, Brazil; Giugliano, L.G., Department of Nutrition, University of Brasilia, Caixa Posta, 15-3035, CEP 70919 Brasilia DF, Brazil; Oliveira, E.F., Instituto Nacional de Pesquisas da Amazonia, Estrada do Alexio, 1756, CEP 6900 Manaus, Amazonas, Brazil; Shrimpton, R., Instituto Nacional de Pesquisas da Amazonia, Estrada do Alexio, 1756, CEP 6900 Manaus, Amazonas, Brazil; Swainbank, I.G., British Geological Survey, 64 Gray's Inn Road, London WC1X 8NG, United Kingdom"
"Costa D., Jeggle H., Schaaf R., Schmitt K.",1988,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006382431&doi=10.1007%2fBF03323230&partnerID=40&md5=bb7f881b1ba007cf78c423afb4f57ab5","Departamento de Matematica, Universidade de Brasilia, Caixa Postal 15301, Brasilia, 70910, Brazil; Fachbereich Mathematik, Technischen Universität Berlin, Strasse des 17. Juni, D-1000, Germany; Institut für Angewandte Mathematik, Universität Heidelberg, Heidelberg Im Neuenheimer Feld 293, Heidelberg, D-8700, Germany; Department of Mathematics, University of Utah, Salt Lake City, Utah, 84112, United States","Costa, D., Departamento de Matematica, Universidade de Brasilia, Caixa Postal 15301, Brasilia, 70910, Brazil; Jeggle, H., Fachbereich Mathematik, Technischen Universität Berlin, Strasse des 17. Juni, D-1000, Germany; Schaaf, R., Institut für Angewandte Mathematik, Universität Heidelberg, Heidelberg Im Neuenheimer Feld 293, Heidelberg, D-8700, Germany; Schmitt, K., Department of Mathematics, University of Utah, Salt Lake City, Utah, 84112, United States"
"Squiquera H.L., Diaz L.A., Sampaio S.A.P., Rivitti E.A., Martins C.R., Cunha P.R., Lombardi C., Lavrado C., Borges P., Friedman H., Labib R.S., Anhalt G.J.",1988,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023678664&doi=10.1111%2f1523-1747.ep12464490&partnerID=40&md5=844b148da5a4f53277db2aa0ec03c50e","Immunodermatològy Unit, Department of Dermatology, The Johns Hopkins University School of Medicine, Baltimore, MD, United States; Departamento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Departamento de Epidemiologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil; Servicio de Dermatologia, Hospital do Penfigo e Doencas Tropicais, Goiania, Goias, Brazil; Departamentos de Patologia e Dermatologia, Universidade Federal de Brasilia, Brasilia, Brazil; Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil","Squiquera, H.L., Immunodermatològy Unit, Department of Dermatology, The Johns Hopkins University School of Medicine, Baltimore, MD, United States, Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Diaz, L.A., Immunodermatològy Unit, Department of Dermatology, The Johns Hopkins University School of Medicine, Baltimore, MD, United States, Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Sampaio, S.A.P., Departamento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil, Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Rivitti, E.A., Departamento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil, Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Martins, C.R., Departamento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil, Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Cunha, P.R., Departamento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil, Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Lombardi, C., Departamento de Epidemiologia, Universidade de Sao Paulo, Sao Paulo, Brazil, Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Lavrado, C., Departamento de Epidemiologia, Universidade de Sao Paulo, Sao Paulo, Brazil, Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Borges, P., Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Servicio de Dermatologia, Hospital do Penfigo e Doencas Tropicais, Goiania, Goias, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Friedman, H., Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Departamentos de Patologia e Dermatologia, Universidade Federal de Brasilia, Brasilia, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Labib, R.S., Immunodermatològy Unit, Department of Dermatology, The Johns Hopkins University School of Medicine, Baltimore, MD, United States, Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil; Anhalt, G.J., Immunodermatològy Unit, Department of Dermatology, The Johns Hopkins University School of Medicine, Baltimore, MD, United States, Hospital Adventista do Penfigo, Campo Grande, Mato Grosso, Brazil, Brazil, Cooperative Group on Fogo Selvagem Research, Departmento de Dermatologia, Universidade de Sao Paulo, Sao Paulo, Brazil"
"Dorea C.C.Y.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51249170787&doi=10.1007%2fBF02491447&partnerID=40&md5=b956c7814038e290493e5d56c43e83a0","Universidade de Brasília, Brasília, Brazil","Dorea, C.C.Y., Universidade de Brasília, Brasília, Brazil"
"Maluf J.W.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36149033702&doi=10.1088%2f0264-9381%2f4%2f3%2f033&partnerID=40&md5=a70fbd03afec9c35a2e4aa2b941369a2","Departamento de Fisica, Universidade de Brasilia, Brasilia, DF 70.910, Brazil","Maluf, J.W., Departamento de Fisica, Universidade de Brasilia, Brasilia, DF 70.910, Brazil"
"Bhaskara Rao A., Adusumilli Maria S.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023562493&partnerID=40&md5=1a639037fdf8681ee4ee687b0d48ae58","Univ of Brasilia, Brasilia, Braz, Univ of Brasilia, Brasilia, Braz","Bhaskara Rao, A., Univ of Brasilia, Brasilia, Braz, Univ of Brasilia, Brasilia, Braz; Adusumilli, Maria S., Univ of Brasilia, Brasilia, Braz, Univ of Brasilia, Brasilia, Braz"
"Dorea J.G., Brito M., Araujo M.O.G.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023511364&doi=10.1080%2f07315724.1987.10720208&partnerID=40&md5=1939a7c965d8b66032036de107dd26e7","Laboratory of Nutrition, University of Brasilia, Brasilia, DF, 70910, Brazil","Dorea, J.G., Laboratory of Nutrition, University of Brasilia, Brasilia, DF, 70910, Brazil; Brito, M., Laboratory of Nutrition, University of Brasilia, Brasilia, DF, 70910, Brazil; Araujo, M.O.G., Laboratory of Nutrition, University of Brasilia, Brasilia, DF, 70910, Brazil"
"Letelier P.S.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001966529&doi=10.1088%2f0264-9381%2f4%2f4%2f001&partnerID=40&md5=8a39c6963c4e0812b8d3dce03e1888ae","Dept. de Fisica, Brasilia Univ., Brazil","Letelier, P.S., Dept. de Fisica, Brasilia Univ., Brazil"
"Bezerra A.J.C., Prates J.C., DiDio L.J.A.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023571660&doi=10.1007%2fBF02105296&partnerID=40&md5=bd7a1471ac3201678e324d831e6fcbaa","Department of Anatomy, Medical College of Ohio, United States; Faculdade de Ciencias da Saude, University of Brasilia, Brazil; Department of Morphology, Escola Paulista de Medicina, Sao Paulo, Brazil; Department of Anatomy, Medical College of Ohio, C.S. 10008, Toledo, 43699, Ohio, United States","Bezerra, A.J.C., Department of Anatomy, Medical College of Ohio, United States, Faculdade de Ciencias da Saude, University of Brasilia, Brazil; Prates, J.C., Department of Morphology, Escola Paulista de Medicina, Sao Paulo, Brazil; DiDio, L.J.A., Department of Anatomy, Medical College of Ohio, C.S. 10008, Toledo, 43699, Ohio, United States"
"Oliveira F.A., Amato M.A.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45949114521&doi=10.1016%2f0375-9601%2887%2990522-6&partnerID=40&md5=c8472f198d9d29e1b6e60efec44bd7d8","Departamento de Física, Universidade de Brasília, 70910 Brasília, DF, Brazil","Oliveira, F.A., Departamento de Física, Universidade de Brasília, 70910 Brasília, DF, Brazil; Amato, M.A., Departamento de Física, Universidade de Brasília, 70910 Brasília, DF, Brazil"
"Ferraz A.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45949117440&doi=10.1016%2f0375-9601%2887%2990549-4&partnerID=40&md5=0bda2ebf31463fb59800aa98d03278b1","Departamento de Física, Universidade de Brasília, 70910 Brasília, DF, Brazil","Ferraz, A., Departamento de Física, Universidade de Brasília, 70910 Brasília, DF, Brazil"
"Rocha Filho T.M., Vianna J.D.M.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250100107&doi=10.1007%2fBF00670819&partnerID=40&md5=4086ebcc8225f48a6ee315841322590a","Departamento de Fisica, Instituto de Ciencias Exatas, Universidade de Brasilia, Brasilia, 70910, Brazil","Rocha Filho, T.M., Departamento de Fisica, Instituto de Ciencias Exatas, Universidade de Brasilia, Brasilia, 70910, Brazil; Vianna, J.D.M., Departamento de Fisica, Instituto de Ciencias Exatas, Universidade de Brasilia, Brasilia, 70910, Brazil"
"Sidki S.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0010957318&doi=10.1016%2f0021-8693%2887%2990035-4&partnerID=40&md5=7f98141892cd4f88a29707b1def01cc8","Departmento de Matematica, Universidade de Brasilia, Brasilia, D. F., Brazil, Brazil; Department of Mathematics, University of Michigan, Ann Arbor, MI 48109, United States","Sidki, S., Departmento de Matematica, Universidade de Brasilia, Brasilia, D. F., Brazil, Brazil, Department of Mathematics, University of Michigan, Ann Arbor, MI 48109, United States"
"Sidki S.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002782677&doi=10.1016%2f0021-8693%2887%2990034-2&partnerID=40&md5=b4ea9845c5e2e208cd6100c371db40ad","Departamento de Matemática, Universidade de Brasilia, Brasilia, D.F., Brazil; Department of Mathematics, University of Michigan, Ann Arbor, MI 48109, United States","Sidki, S., Departamento de Matemática, Universidade de Brasilia, Brasilia, D.F., Brazil, Department of Mathematics, University of Michigan, Ann Arbor, MI 48109, United States"
"Jorge L.P., Tenenblat K.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002259777&doi=10.1002%2fsapm1987772103&partnerID=40&md5=b440744210ddf84ae24bef415c11788a","Universidade Federal do Ceará, Universidade de Brasília, Brazil","Jorge, L.P., Universidade Federal do Ceará, Universidade de Brasília, Brazil; Tenenblat, K., Universidade Federal do Ceará, Universidade de Brasília, Brazil"
"Mazorra M.A., Jose J.J.S., Montes R., Miragaya J.G., Haridasan M.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000288314&doi=10.1007%2fBF02370716&partnerID=40&md5=6d47cabd48cfb25f3b6c899e36705090","Centro de Ecología, Instituto Venezolano de Investigaciones Científicas, Apdo. 1827, Caracas, 1010, Venezuela; Departmento de Estudios Ambientales, Universidad Simón Bolivar, Apdo. 80659, Caracas, 108, Venezuela; Departmento de Biología Vegetal, Universidade de Brasilia, Caixa Postal 153081, Brasilia, D. F., Brazil","Mazorra, M.A., Centro de Ecología, Instituto Venezolano de Investigaciones Científicas, Apdo. 1827, Caracas, 1010, Venezuela; Jose, J.J.S., Centro de Ecología, Instituto Venezolano de Investigaciones Científicas, Apdo. 1827, Caracas, 1010, Venezuela; Montes, R., Departmento de Estudios Ambientales, Universidad Simón Bolivar, Apdo. 80659, Caracas, 108, Venezuela; Miragaya, J.G., Centro de Ecología, Instituto Venezolano de Investigaciones Científicas, Apdo. 1827, Caracas, 1010, Venezuela; Haridasan, M., Departmento de Biología Vegetal, Universidade de Brasilia, Caixa Postal 153081, Brasilia, D. F., Brazil"
"Rio-Preto P.G.C., Vianna J.D.M.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951509233&doi=10.1007%2fBF03158364&partnerID=40&md5=df7b1d18fa475edbb338fc3c64b92b5e","Physics Department, Institute of Exact Sciences, University of Brasilia, Brasilia, 70.910, DF, Brazil","Rio-Preto, P.G.C., Physics Department, Institute of Exact Sciences, University of Brasilia, Brasilia, 70.910, DF, Brazil; Vianna, J.D.M., Physics Department, Institute of Exact Sciences, University of Brasilia, Brasilia, 70.910, DF, Brazil"
"Monteiro H.J.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000268959&doi=10.1080%2f00397918708063957&partnerID=40&md5=7776c34643a64fdb57764ad74ba136dc","Departamento de Quimica, Universidade de Brasilia, 70910 Brasilia, Brazil","Monteiro, H.J., Departamento de Quimica, Universidade de Brasilia, 70910 Brasilia, Brazil"
"Nunes O.A.C.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0004158967&doi=10.1016%2f0375-9601%2887%2990013-2&partnerID=40&md5=bd1db17af1b2c05dd992855ca508472f","Physics Department, University of Brasília, 70910 Brasília, DF, Brazil","Nunes, O.A.C., Physics Department, University of Brasília, 70910 Brasília, DF, Brazil"
"Rao A.B.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023517838&doi=10.1016%2f0009-2541%2887%2990135-5&partnerID=40&md5=df9a99094d17cba4ad1483acc60fe618","Department of Geosciences, University of Brasília, 70910 Brasília, Brazil","Rao, A.B., Department of Geosciences, University of Brasília, 70910 Brasília, Brazil"
"Rao A.B.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023498751&doi=10.1016%2f0009-2541%2887%2990134-3&partnerID=40&md5=3eb55462d8dcc6d0c707d6f854a1a52d","Departamento de Geociências, Universidade de Brasília, 70910 Brasília, Brazil","Rao, A.B., Departamento de Geociências, Universidade de Brasília, 70910 Brasília, Brazil"
"Leonardos O.H., Fyfe W.S., Kronberg B.I.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023159323&doi=10.1016%2f0009-2541%2887%2990143-4&partnerID=40&md5=6568983199a23b9c4defbcf29f467fca","Departmento de Geociências, Universidade de Brasília, 70910 Brasília D.F., Brazil; Department of Geology, University of Western Ontario, London, Ont. N6A 5B7, Canada; Department of Geology, Lakehead University, Thunder Bay, Ont. P7B 5E1, Canada","Leonardos, O.H., Departmento de Geociências, Universidade de Brasília, 70910 Brasília D.F., Brazil; Fyfe, W.S., Department of Geology, University of Western Ontario, London, Ont. N6A 5B7, Canada; Kronberg, B.I., Department of Geology, Lakehead University, Thunder Bay, Ont. P7B 5E1, Canada"
"Leonardos O.H., Fernandes S.M., Fyfe W.S., Powell M.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023159239&doi=10.1016%2f0009-2541%2887%2990116-1&partnerID=40&md5=896dceea23b0dba81d055dce9a42743c","Universidade de Brasília, 70901 Brasília, DF, Brazil; Universidade de Ouro Preto, Ouro Preto, Brazil; Department of Geology, University of Western Ontario, London, Ont. N6A 5B7, Canada","Leonardos, O.H., Universidade de Brasília, 70901 Brasília, DF, Brazil; Fernandes, S.M., Universidade de Ouro Preto, Ouro Preto, Brazil; Fyfe, W.S., Department of Geology, University of Western Ontario, London, Ont. N6A 5B7, Canada; Powell, M., Department of Geology, University of Western Ontario, London, Ont. N6A 5B7, Canada"
"Haridasan M., Hill P.G., Russell D.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002902368&doi=10.1007%2fBF02370631&partnerID=40&md5=dcda4ce8c5f53df6a8d24a8c4ddf4b31","Departamento de Biología Vegetal, Universidade de Brasília, Caixa Postal 153081, Brasília, DF, Brazil; Grant Institute of Geology, University of Edinburgh, Edinburgh, EH9 3JW, United Kingdom","Haridasan, M., Departamento de Biología Vegetal, Universidade de Brasília, Caixa Postal 153081, Brasília, DF, Brazil; Hill, P.G., Grant Institute of Geology, University of Edinburgh, Edinburgh, EH9 3JW, United Kingdom; Russell, D., Grant Institute of Geology, University of Edinburgh, Edinburgh, EH9 3JW, United Kingdom"
"Ramos A.R.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005365032&doi=10.1525%2fcan.1987.2.3.02a00020&partnerID=40&md5=44f0faa0cec327706aec4b189885c0ab","Instituto de Ciencias Humanas, Universidade de Brasilia, Brazil","Ramos, A.R., Instituto de Ciencias Humanas, Universidade de Brasilia, Brazil"
"Dorea C.C.Y., Sastrosoewignjo S.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149372591&doi=10.1016%2f0047-259X%2887%2990157-6&partnerID=40&md5=6f594cf17949c3c69403dd74d8f61391","Universidade de Brasilia, Brasilia, Brazil; Syiah Kuata UniversityUSA; Iowa State UniversityUSA","Dorea, C.C.Y., Universidade de Brasilia, Brasilia, Brazil; Sastrosoewignjo, S., Syiah Kuata UniversityUSA, Iowa State UniversityUSA"
"Letelier P.S.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849184002&doi=10.1007%2fBF02890355&partnerID=40&md5=50d0d9ca0246393a80aacf9243fb61e2","Departamento de Física, Universidade de Brasília, Brasília, D.F., 70.910, Brazil","Letelier, P.S., Departamento de Física, Universidade de Brasília, Brasília, D.F., 70.910, Brazil"
"Costa D.G., de Figueiredo D.G., Gonçalves J.V.A.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45949115200&doi=10.1016%2f0022-247X%2887%2990302-7&partnerID=40&md5=8332bed056087b9759c75af0d890f400","Universidade de Brasília Departamento de Matemática, Caixa Postal 153101, 70910 Brasilia, DF, Brazil","Costa, D.G., Universidade de Brasília Departamento de Matemática, Caixa Postal 153101, 70910 Brasilia, DF, Brazil; de Figueiredo, D.G., Universidade de Brasília Departamento de Matemática, Caixa Postal 153101, 70910 Brasilia, DF, Brazil; Gonçalves, J.V.A., Universidade de Brasília Departamento de Matemática, Caixa Postal 153101, 70910 Brasilia, DF, Brazil"
"Nunes A.C.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4243670406&doi=10.1103%2fPhysRevB.35.7174&partnerID=40&md5=933bfb4eb7ba6e3901f41c88b0ce092a","Department of Physics, University of Brasilia, 70 910 Brasilia, Distritio Federal, Brazil","Nunes, A.C., Department of Physics, University of Brasilia, 70 910 Brasilia, Distritio Federal, Brazil"
"De Figueiredo D.G.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249038408&doi=10.1016%2f0362-546X%2887%2990066-6&partnerID=40&md5=a1be12f918709c9c27f900147493e01a","Departamento de Matematica, Universidade de Brasilia, 70910 Brasilia D.F., Brazil","De Figueiredo, D.G., Departamento de Matematica, Universidade de Brasilia, 70910 Brasilia D.F., Brazil"
"Monteiro W.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849145249&doi=10.1038%2f325738a0&partnerID=40&md5=e06a9e52a800388d7a947c8bcf57f6ab","Lab. Malacologia-ANI, Universidade de Brasilia, 70910 Brasília DF, Brazil","Monteiro, W., Lab. Malacologia-ANI, Universidade de Brasilia, 70910 Brasília DF, Brazil"
"Portilho O., Shokranian Z.M.O.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36149034932&doi=10.1088%2f0305-4616%2f13%2f12%2f006&partnerID=40&md5=e780bd6449702f1e1a0a89670eb0fcbe","Departamento de Fisica, Universidade de Brasilia, Brasilia, DF, 709 10, Brazil","Portilho, O., Departamento de Fisica, Universidade de Brasilia, Brasilia, DF, 709 10, Brazil; Shokranian, Z.M.O., Departamento de Fisica, Universidade de Brasilia, Brasilia, DF, 709 10, Brazil"
"Letelier P.S., Oliveira S.R.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845624019&doi=10.1063%2f1.527800&partnerID=40&md5=17b1acd83dd1eacf25137b7efb23a59c","Departamento de Física, Universidade de Brasília, 70.910 Brasília-D. F, Brazil","Letelier, P.S., Departamento de Física, Universidade de Brasília, 70.910 Brasília-D. F, Brazil; Oliveira, S.R., Departamento de Física, Universidade de Brasília, 70.910 Brasília-D. F, Brazil"
"Salgado-Labouriau M.L.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17744415388&partnerID=40&md5=c194c14bd49ce457f2395c90ece35a46","Dept de Biologia Celular (IB), Univ de Brasilia, 70910 Brasilia, DF, Brasil, Brazil","Salgado-Labouriau, M.L., Dept de Biologia Celular (IB), Univ de Brasilia, 70910 Brasilia, DF, Brasil, Brazil"
"Campiglia A.D., Lima C.G.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023640824&doi=10.1021%2fac00150a023&partnerID=40&md5=b49d00bc67b73e475aae6692222d3032","Departamento de Quimica, Universidade de Brasilia, Brasilia, Distrito Federal 70910, Brazil","Campiglia, A.D., Departamento de Quimica, Universidade de Brasilia, Brasilia, Distrito Federal 70910, Brazil; Lima, C.G., Departamento de Quimica, Universidade de Brasilia, Brasilia, Distrito Federal 70910, Brazil"
"Ferraz A., Oliveira F.A., Amato M.A.",1987,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023592421&doi=10.1016%2f0038-1098%2887%2990634-X&partnerID=40&md5=7882768404664428647731bccc2bec38","Departamento de Física, Universidade de Brasília, 70.910 Brasília, DF, Brazil","Ferraz, A., Departamento de Física, Universidade de Brasília, 70.910 Brasília, DF, Brazil; Oliveira, F.A., Departamento de Física, Universidade de Brasília, 70.910 Brasília, DF, Brazil; Amato, M.A., Departamento de Física, Universidade de Brasília, 70.910 Brasília, DF, Brazil"
